,simulation_id,scenario,strategy,netlogo_seed,num_of_samples,num_of_robots,num_of_passengers,num_of_staff,fall_length,fall_chance,robot_persuasion_factor,max_netlogo_ticks,room_type,enable_video,param_seed,evacuation_ticks,evacuation_time,robot_actions,robot_responses,robot_contacts,success
0,no-support@num-of-passengers=400$num-of-staff=0_0,no-support@num-of-passengers=400$num-of-staff=0,,-1207807381,30,0,400,0,500,0.05,1,2000,8,False,8967,288.0,12.47,[],[],0,True
1,no-support@num-of-passengers=400$num-of-staff=0_1,no-support@num-of-passengers=400$num-of-staff=0,,-792368376,30,0,400,0,500,0.05,1,2000,8,False,8967,382.0,15.37,[],[],0,True
2,no-support@num-of-passengers=400$num-of-staff=0_2,no-support@num-of-passengers=400$num-of-staff=0,,-20676663,30,0,400,0,500,0.05,1,2000,8,False,8967,510.0,15.87,[],[],0,True
3,no-support@num-of-passengers=400$num-of-staff=0_3,no-support@num-of-passengers=400$num-of-staff=0,,-66166063,30,0,400,0,500,0.05,1,2000,8,False,8967,309.0,13.14,[],[],0,True
4,no-support@num-of-passengers=400$num-of-staff=0_4,no-support@num-of-passengers=400$num-of-staff=0,,429628137,30,0,400,0,500,0.05,1,2000,8,False,8967,371.0,16.31,[],[],0,True
5,no-support@num-of-passengers=400$num-of-staff=0_5,no-support@num-of-passengers=400$num-of-staff=0,,-799265193,30,0,400,0,500,0.05,1,2000,8,False,8967,264.0,11.93,[],[],0,True
6,no-support@num-of-passengers=400$num-of-staff=0_6,no-support@num-of-passengers=400$num-of-staff=0,,1783571257,30,0,400,0,500,0.05,1,2000,8,False,8967,274.0,12.62,[],[],0,True
7,no-support@num-of-passengers=400$num-of-staff=0_7,no-support@num-of-passengers=400$num-of-staff=0,,-1506790944,30,0,400,0,500,0.05,1,2000,8,False,8967,341.0,13.51,[],[],0,True
8,no-support@num-of-passengers=400$num-of-staff=0_8,no-support@num-of-passengers=400$num-of-staff=0,,-809848072,30,0,400,0,500,0.05,1,2000,8,False,8967,373.0,15.21,[],[],0,True
9,no-support@num-of-passengers=400$num-of-staff=0_9,no-support@num-of-passengers=400$num-of-staff=0,,-614455004,30,0,400,0,500,0.05,1,2000,8,False,8967,340.0,13.29,[],[],0,True
10,no-support@num-of-passengers=400$num-of-staff=0_10,no-support@num-of-passengers=400$num-of-staff=0,,1828517127,30,0,400,0,500,0.05,1,2000,8,False,8967,370.0,15.68,[],[],0,True
11,no-support@num-of-passengers=400$num-of-staff=0_11,no-support@num-of-passengers=400$num-of-staff=0,,1656258876,30,0,400,0,500,0.05,1,2000,8,False,8967,261.0,12.97,[],[],0,True
12,no-support@num-of-passengers=400$num-of-staff=0_12,no-support@num-of-passengers=400$num-of-staff=0,,1398172709,30,0,400,0,500,0.05,1,2000,8,False,8967,307.0,13.41,[],[],0,True
13,no-support@num-of-passengers=400$num-of-staff=0_13,no-support@num-of-passengers=400$num-of-staff=0,,-1714437294,30,0,400,0,500,0.05,1,2000,8,False,8967,518.0,24.82,[],[],0,True
14,no-support@num-of-passengers=400$num-of-staff=0_14,no-support@num-of-passengers=400$num-of-staff=0,,-1413363835,30,0,400,0,500,0.05,1,2000,8,False,8967,266.0,15.53,[],[],0,True
15,no-support@num-of-passengers=400$num-of-staff=0_15,no-support@num-of-passengers=400$num-of-staff=0,,1153484291,30,0,400,0,500,0.05,1,2000,8,False,8967,369.0,12.33,[],[],0,True
16,no-support@num-of-passengers=400$num-of-staff=0_16,no-support@num-of-passengers=400$num-of-staff=0,,-1029802839,30,0,400,0,500,0.05,1,2000,8,False,8967,530.0,14.76,[],[],0,True
17,no-support@num-of-passengers=400$num-of-staff=0_17,no-support@num-of-passengers=400$num-of-staff=0,,-1944440313,30,0,400,0,500,0.05,1,2000,8,False,8967,312.0,15.41,[],[],0,True
18,no-support@num-of-passengers=400$num-of-staff=0_18,no-support@num-of-passengers=400$num-of-staff=0,,38196769,30,0,400,0,500,0.05,1,2000,8,False,8967,294.0,13.71,[],[],0,True
19,no-support@num-of-passengers=400$num-of-staff=0_19,no-support@num-of-passengers=400$num-of-staff=0,,478676962,30,0,400,0,500,0.05,1,2000,8,False,8967,322.0,12.66,[],[],0,True
20,no-support@num-of-passengers=400$num-of-staff=0_20,no-support@num-of-passengers=400$num-of-staff=0,,-809200056,30,0,400,0,500,0.05,1,2000,8,False,8967,520.0,11.1,[],[],0,True
21,no-support@num-of-passengers=400$num-of-staff=0_21,no-support@num-of-passengers=400$num-of-staff=0,,-552940440,30,0,400,0,500,0.05,1,2000,8,False,8967,374.0,8.3,[],[],0,True
22,no-support@num-of-passengers=400$num-of-staff=0_22,no-support@num-of-passengers=400$num-of-staff=0,,-960060870,30,0,400,0,500,0.05,1,2000,8,False,8967,337.0,8.05,[],[],0,True
23,no-support@num-of-passengers=400$num-of-staff=0_23,no-support@num-of-passengers=400$num-of-staff=0,,157337563,30,0,400,0,500,0.05,1,2000,8,False,8967,302.0,7.15,[],[],0,True
24,no-support@num-of-passengers=400$num-of-staff=0_24,no-support@num-of-passengers=400$num-of-staff=0,,-1289318606,30,0,400,0,500,0.05,1,2000,8,False,8967,255.0,5.8,[],[],0,True
25,no-support@num-of-passengers=400$num-of-staff=0_25,no-support@num-of-passengers=400$num-of-staff=0,,2135858950,30,0,400,0,500,0.05,1,2000,8,False,8967,517.0,9.34,[],[],0,True
26,no-support@num-of-passengers=400$num-of-staff=0_26,no-support@num-of-passengers=400$num-of-staff=0,,-631686426,30,0,400,0,500,0.05,1,2000,8,False,8967,368.0,7.72,[],[],0,True
27,no-support@num-of-passengers=400$num-of-staff=0_27,no-support@num-of-passengers=400$num-of-staff=0,,-344006783,30,0,400,0,500,0.05,1,2000,8,False,8967,434.0,9.26,[],[],0,True
28,no-support@num-of-passengers=400$num-of-staff=0_28,no-support@num-of-passengers=400$num-of-staff=0,,-1823242460,30,0,400,0,500,0.05,1,2000,8,False,8967,368.0,8.02,[],[],0,True
29,no-support@num-of-passengers=400$num-of-staff=0_29,no-support@num-of-passengers=400$num-of-staff=0,,1617739310,30,0,400,0,500,0.05,1,2000,8,False,8967,258.0,5.42,[],[],0,True
30,no-support@num-of-passengers=400$num-of-staff=1_0,no-support@num-of-passengers=400$num-of-staff=1,,-1207807381,30,0,400,1,500,0.05,1,2000,8,False,8967,526.0,20.14,[],[],0,True
31,no-support@num-of-passengers=400$num-of-staff=1_1,no-support@num-of-passengers=400$num-of-staff=1,,-792368376,30,0,400,1,500,0.05,1,2000,8,False,8967,383.0,7.22,[],[],0,True
32,no-support@num-of-passengers=400$num-of-staff=1_2,no-support@num-of-passengers=400$num-of-staff=1,,-20676663,30,0,400,1,500,0.05,1,2000,8,False,8967,321.0,9.37,[],[],0,True
33,no-support@num-of-passengers=400$num-of-staff=1_3,no-support@num-of-passengers=400$num-of-staff=1,,-66166063,30,0,400,1,500,0.05,1,2000,8,False,8967,312.0,7.03,[],[],0,True
34,no-support@num-of-passengers=400$num-of-staff=1_4,no-support@num-of-passengers=400$num-of-staff=1,,429628137,30,0,400,1,500,0.05,1,2000,8,False,8967,320.0,7.82,[],[],0,True
35,no-support@num-of-passengers=400$num-of-staff=1_5,no-support@num-of-passengers=400$num-of-staff=1,,-799265193,30,0,400,1,500,0.05,1,2000,8,False,8967,314.0,5.88,[],[],0,True
36,no-support@num-of-passengers=400$num-of-staff=1_6,no-support@num-of-passengers=400$num-of-staff=1,,1783571257,30,0,400,1,500,0.05,1,2000,8,False,8967,311.0,7.02,[],[],0,True
37,no-support@num-of-passengers=400$num-of-staff=1_7,no-support@num-of-passengers=400$num-of-staff=1,,-1506790944,30,0,400,1,500,0.05,1,2000,8,False,8967,404.0,9.22,[],[],0,True
38,no-support@num-of-passengers=400$num-of-staff=1_8,no-support@num-of-passengers=400$num-of-staff=1,,-809848072,30,0,400,1,500,0.05,1,2000,8,False,8967,320.0,7.82,[],[],0,True
39,no-support@num-of-passengers=400$num-of-staff=1_9,no-support@num-of-passengers=400$num-of-staff=1,,-614455004,30,0,400,1,500,0.05,1,2000,8,False,8967,519.0,10.26,[],[],0,True
40,no-support@num-of-passengers=400$num-of-staff=1_10,no-support@num-of-passengers=400$num-of-staff=1,,1828517127,30,0,400,1,500,0.05,1,2000,8,False,8967,434.0,7.05,[],[],0,True
41,no-support@num-of-passengers=400$num-of-staff=1_11,no-support@num-of-passengers=400$num-of-staff=1,,1656258876,30,0,400,1,500,0.05,1,2000,8,False,8967,313.0,7.64,[],[],0,True
42,no-support@num-of-passengers=400$num-of-staff=1_12,no-support@num-of-passengers=400$num-of-staff=1,,1398172709,30,0,400,1,500,0.05,1,2000,8,False,8967,699.0,10.62,[],[],0,True
43,no-support@num-of-passengers=400$num-of-staff=1_13,no-support@num-of-passengers=400$num-of-staff=1,,-1714437294,30,0,400,1,500,0.05,1,2000,8,False,8967,368.0,5.93,[],[],0,True
44,no-support@num-of-passengers=400$num-of-staff=1_14,no-support@num-of-passengers=400$num-of-staff=1,,-1413363835,30,0,400,1,500,0.05,1,2000,8,False,8967,264.0,6.8,[],[],0,True
45,no-support@num-of-passengers=400$num-of-staff=1_15,no-support@num-of-passengers=400$num-of-staff=1,,1153484291,30,0,400,1,500,0.05,1,2000,8,False,8967,340.0,6.69,[],[],0,True
46,no-support@num-of-passengers=400$num-of-staff=1_16,no-support@num-of-passengers=400$num-of-staff=1,,-1029802839,30,0,400,1,500,0.05,1,2000,8,False,8967,250.0,6.32,[],[],0,True
47,no-support@num-of-passengers=400$num-of-staff=1_17,no-support@num-of-passengers=400$num-of-staff=1,,-1944440313,30,0,400,1,500,0.05,1,2000,8,False,8967,350.0,6.82,[],[],0,True
48,no-support@num-of-passengers=400$num-of-staff=1_18,no-support@num-of-passengers=400$num-of-staff=1,,38196769,30,0,400,1,500,0.05,1,2000,8,False,8967,370.0,6.85,[],[],0,True
49,no-support@num-of-passengers=400$num-of-staff=1_19,no-support@num-of-passengers=400$num-of-staff=1,,478676962,30,0,400,1,500,0.05,1,2000,8,False,8967,320.0,8.22,[],[],0,True
50,no-support@num-of-passengers=400$num-of-staff=1_20,no-support@num-of-passengers=400$num-of-staff=1,,-809200056,30,0,400,1,500,0.05,1,2000,8,False,8967,373.0,6.21,[],[],0,True
51,no-support@num-of-passengers=400$num-of-staff=1_21,no-support@num-of-passengers=400$num-of-staff=1,,-552940440,30,0,400,1,500,0.05,1,2000,8,False,8967,509.0,8.53,[],[],0,True
52,no-support@num-of-passengers=400$num-of-staff=1_22,no-support@num-of-passengers=400$num-of-staff=1,,-960060870,30,0,400,1,500,0.05,1,2000,8,False,8967,387.0,7.37,[],[],0,True
53,no-support@num-of-passengers=400$num-of-staff=1_23,no-support@num-of-passengers=400$num-of-staff=1,,157337563,30,0,400,1,500,0.05,1,2000,8,False,8967,321.0,7.08,[],[],0,True
54,no-support@num-of-passengers=400$num-of-staff=1_24,no-support@num-of-passengers=400$num-of-staff=1,,-1289318606,30,0,400,1,500,0.05,1,2000,8,False,8967,275.0,6.74,[],[],0,True
55,no-support@num-of-passengers=400$num-of-staff=1_25,no-support@num-of-passengers=400$num-of-staff=1,,2135858950,30,0,400,1,500,0.05,1,2000,8,False,8967,279.0,6.56,[],[],0,True
56,no-support@num-of-passengers=400$num-of-staff=1_26,no-support@num-of-passengers=400$num-of-staff=1,,-631686426,30,0,400,1,500,0.05,1,2000,8,False,8967,356.0,7.48,[],[],0,True
57,no-support@num-of-passengers=400$num-of-staff=1_27,no-support@num-of-passengers=400$num-of-staff=1,,-344006783,30,0,400,1,500,0.05,1,2000,8,False,8967,261.0,5.8,[],[],0,True
58,no-support@num-of-passengers=400$num-of-staff=1_28,no-support@num-of-passengers=400$num-of-staff=1,,-1823242460,30,0,400,1,500,0.05,1,2000,8,False,8967,514.0,8.3,[],[],0,True
59,no-support@num-of-passengers=400$num-of-staff=1_29,no-support@num-of-passengers=400$num-of-staff=1,,1617739310,30,0,400,1,500,0.05,1,2000,8,False,8967,520.0,8.91,[],[],0,True
60,no-support@num-of-passengers=400$num-of-staff=5_0,no-support@num-of-passengers=400$num-of-staff=5,,-1207807381,30,0,400,5,500,0.05,1,2000,8,False,8967,250.0,5.79,[],[],0,True
61,no-support@num-of-passengers=400$num-of-staff=5_1,no-support@num-of-passengers=400$num-of-staff=5,,-792368376,30,0,400,5,500,0.05,1,2000,8,False,8967,428.0,6.61,[],[],0,True
62,no-support@num-of-passengers=400$num-of-staff=5_2,no-support@num-of-passengers=400$num-of-staff=5,,-20676663,30,0,400,5,500,0.05,1,2000,8,False,8967,273.0,6.59,[],[],0,True
63,no-support@num-of-passengers=400$num-of-staff=5_3,no-support@num-of-passengers=400$num-of-staff=5,,-66166063,30,0,400,5,500,0.05,1,2000,8,False,8967,447.0,7.54,[],[],0,True
64,no-support@num-of-passengers=400$num-of-staff=5_4,no-support@num-of-passengers=400$num-of-staff=5,,429628137,30,0,400,5,500,0.05,1,2000,8,False,8967,292.0,7.92,[],[],0,True
65,no-support@num-of-passengers=400$num-of-staff=5_5,no-support@num-of-passengers=400$num-of-staff=5,,-799265193,30,0,400,5,500,0.05,1,2000,8,False,8967,435.0,7.83,[],[],0,True
66,no-support@num-of-passengers=400$num-of-staff=5_6,no-support@num-of-passengers=400$num-of-staff=5,,1783571257,30,0,400,5,500,0.05,1,2000,8,False,8967,360.0,8.38,[],[],0,True
67,no-support@num-of-passengers=400$num-of-staff=5_7,no-support@num-of-passengers=400$num-of-staff=5,,-1506790944,30,0,400,5,500,0.05,1,2000,8,False,8967,220.0,4.54,[],[],0,True
68,no-support@num-of-passengers=400$num-of-staff=5_8,no-support@num-of-passengers=400$num-of-staff=5,,-809848072,30,0,400,5,500,0.05,1,2000,8,False,8967,433.0,7.68,[],[],0,True
69,no-support@num-of-passengers=400$num-of-staff=5_9,no-support@num-of-passengers=400$num-of-staff=5,,-614455004,30,0,400,5,500,0.05,1,2000,8,False,8967,342.0,5.69,[],[],0,True
70,no-support@num-of-passengers=400$num-of-staff=5_10,no-support@num-of-passengers=400$num-of-staff=5,,1828517127,30,0,400,5,500,0.05,1,2000,8,False,8967,316.0,5.28,[],[],0,True
71,no-support@num-of-passengers=400$num-of-staff=5_11,no-support@num-of-passengers=400$num-of-staff=5,,1656258876,30,0,400,5,500,0.05,1,2000,8,False,8967,374.0,7.5,[],[],0,True
72,no-support@num-of-passengers=400$num-of-staff=5_12,no-support@num-of-passengers=400$num-of-staff=5,,1398172709,30,0,400,5,500,0.05,1,2000,8,False,8967,262.0,5.14,[],[],0,True
73,no-support@num-of-passengers=400$num-of-staff=5_13,no-support@num-of-passengers=400$num-of-staff=5,,-1714437294,30,0,400,5,500,0.05,1,2000,8,False,8967,263.0,5.53,[],[],0,True
74,no-support@num-of-passengers=400$num-of-staff=5_14,no-support@num-of-passengers=400$num-of-staff=5,,-1413363835,30,0,400,5,500,0.05,1,2000,8,False,8967,531.0,25.69,[],[],0,True
75,no-support@num-of-passengers=400$num-of-staff=5_15,no-support@num-of-passengers=400$num-of-staff=5,,1153484291,30,0,400,5,500,0.05,1,2000,8,False,8967,264.0,5.76,[],[],0,True
76,no-support@num-of-passengers=400$num-of-staff=5_16,no-support@num-of-passengers=400$num-of-staff=5,,-1029802839,30,0,400,5,500,0.05,1,2000,8,False,8967,318.0,6.34,[],[],0,True
77,no-support@num-of-passengers=400$num-of-staff=5_17,no-support@num-of-passengers=400$num-of-staff=5,,-1944440313,30,0,400,5,500,0.05,1,2000,8,False,8967,292.0,5.91,[],[],0,True
78,no-support@num-of-passengers=400$num-of-staff=5_18,no-support@num-of-passengers=400$num-of-staff=5,,38196769,30,0,400,5,500,0.05,1,2000,8,False,8967,313.0,7.12,[],[],0,True
79,no-support@num-of-passengers=400$num-of-staff=5_19,no-support@num-of-passengers=400$num-of-staff=5,,478676962,30,0,400,5,500,0.05,1,2000,8,False,8967,488.0,6.97,[],[],0,True
80,no-support@num-of-passengers=400$num-of-staff=5_20,no-support@num-of-passengers=400$num-of-staff=5,,-809200056,30,0,400,5,500,0.05,1,2000,8,False,8967,319.0,6.02,[],[],0,True
81,no-support@num-of-passengers=400$num-of-staff=5_21,no-support@num-of-passengers=400$num-of-staff=5,,-552940440,30,0,400,5,500,0.05,1,2000,8,False,8967,263.0,4.71,[],[],0,True
82,no-support@num-of-passengers=400$num-of-staff=5_22,no-support@num-of-passengers=400$num-of-staff=5,,-960060870,30,0,400,5,500,0.05,1,2000,8,False,8967,377.0,6.33,[],[],0,True
83,no-support@num-of-passengers=400$num-of-staff=5_23,no-support@num-of-passengers=400$num-of-staff=5,,157337563,30,0,400,5,500,0.05,1,2000,8,False,8967,438.0,8.16,[],[],0,True
84,no-support@num-of-passengers=400$num-of-staff=5_24,no-support@num-of-passengers=400$num-of-staff=5,,-1289318606,30,0,400,5,500,0.05,1,2000,8,False,8967,434.0,7.32,[],[],0,True
85,no-support@num-of-passengers=400$num-of-staff=5_25,no-support@num-of-passengers=400$num-of-staff=5,,2135858950,30,0,400,5,500,0.05,1,2000,8,False,8967,734.0,9.38,[],[],0,True
86,no-support@num-of-passengers=400$num-of-staff=5_26,no-support@num-of-passengers=400$num-of-staff=5,,-631686426,30,0,400,5,500,0.05,1,2000,8,False,8967,319.0,6.92,[],[],0,True
87,no-support@num-of-passengers=400$num-of-staff=5_27,no-support@num-of-passengers=400$num-of-staff=5,,-344006783,30,0,400,5,500,0.05,1,2000,8,False,8967,317.0,5.45,[],[],0,True
88,no-support@num-of-passengers=400$num-of-staff=5_28,no-support@num-of-passengers=400$num-of-staff=5,,-1823242460,30,0,400,5,500,0.05,1,2000,8,False,8967,304.0,6.19,[],[],0,True
89,no-support@num-of-passengers=400$num-of-staff=5_29,no-support@num-of-passengers=400$num-of-staff=5,,1617739310,30,0,400,5,500,0.05,1,2000,8,False,8967,324.0,5.5,[],[],0,True
90,no-support@num-of-passengers=400$num-of-staff=10_0,no-support@num-of-passengers=400$num-of-staff=10,,-1207807381,30,0,400,10,500,0.05,1,2000,8,False,8967,329.0,5.99,[],[],0,True
91,no-support@num-of-passengers=400$num-of-staff=10_1,no-support@num-of-passengers=400$num-of-staff=10,,-792368376,30,0,400,10,500,0.05,1,2000,8,False,8967,529.0,7.59,[],[],0,True
92,no-support@num-of-passengers=400$num-of-staff=10_2,no-support@num-of-passengers=400$num-of-staff=10,,-20676663,30,0,400,10,500,0.05,1,2000,8,False,8967,509.0,8.13,[],[],0,True
93,no-support@num-of-passengers=400$num-of-staff=10_3,no-support@num-of-passengers=400$num-of-staff=10,,-66166063,30,0,400,10,500,0.05,1,2000,8,False,8967,325.0,5.82,[],[],0,True
94,no-support@num-of-passengers=400$num-of-staff=10_4,no-support@num-of-passengers=400$num-of-staff=10,,429628137,30,0,400,10,500,0.05,1,2000,8,False,8967,296.0,6.16,[],[],0,True
95,no-support@num-of-passengers=400$num-of-staff=10_5,no-support@num-of-passengers=400$num-of-staff=10,,-799265193,30,0,400,10,500,0.05,1,2000,8,False,8967,319.0,6.13,[],[],0,True
96,no-support@num-of-passengers=400$num-of-staff=10_6,no-support@num-of-passengers=400$num-of-staff=10,,1783571257,30,0,400,10,500,0.05,1,2000,8,False,8967,269.0,5.25,[],[],0,True
97,no-support@num-of-passengers=400$num-of-staff=10_7,no-support@num-of-passengers=400$num-of-staff=10,,-1506790944,30,0,400,10,500,0.05,1,2000,8,False,8967,262.0,4.74,[],[],0,True
98,no-support@num-of-passengers=400$num-of-staff=10_8,no-support@num-of-passengers=400$num-of-staff=10,,-809848072,30,0,400,10,500,0.05,1,2000,8,False,8967,311.0,5.52,[],[],0,True
99,no-support@num-of-passengers=400$num-of-staff=10_9,no-support@num-of-passengers=400$num-of-staff=10,,-614455004,30,0,400,10,500,0.05,1,2000,8,False,8967,255.0,4.74,[],[],0,True
100,no-support@num-of-passengers=400$num-of-staff=10_10,no-support@num-of-passengers=400$num-of-staff=10,,1828517127,30,0,400,10,500,0.05,1,2000,8,False,8967,280.0,4.84,[],[],0,True
101,no-support@num-of-passengers=400$num-of-staff=10_11,no-support@num-of-passengers=400$num-of-staff=10,,1656258876,30,0,400,10,500,0.05,1,2000,8,False,8967,370.0,7.43,[],[],0,True
102,no-support@num-of-passengers=400$num-of-staff=10_12,no-support@num-of-passengers=400$num-of-staff=10,,1398172709,30,0,400,10,500,0.05,1,2000,8,False,8967,347.0,7.1,[],[],0,True
103,no-support@num-of-passengers=400$num-of-staff=10_13,no-support@num-of-passengers=400$num-of-staff=10,,-1714437294,30,0,400,10,500,0.05,1,2000,8,False,8967,412.0,6.26,[],[],0,True
104,no-support@num-of-passengers=400$num-of-staff=10_14,no-support@num-of-passengers=400$num-of-staff=10,,-1413363835,30,0,400,10,500,0.05,1,2000,8,False,8967,285.0,4.72,[],[],0,True
105,no-support@num-of-passengers=400$num-of-staff=10_15,no-support@num-of-passengers=400$num-of-staff=10,,1153484291,30,0,400,10,500,0.05,1,2000,8,False,8967,508.0,9.13,[],[],0,True
106,no-support@num-of-passengers=400$num-of-staff=10_16,no-support@num-of-passengers=400$num-of-staff=10,,-1029802839,30,0,400,10,500,0.05,1,2000,8,False,8967,420.0,6.75,[],[],0,True
107,no-support@num-of-passengers=400$num-of-staff=10_17,no-support@num-of-passengers=400$num-of-staff=10,,-1944440313,30,0,400,10,500,0.05,1,2000,8,False,8967,266.0,6.13,[],[],0,True
108,no-support@num-of-passengers=400$num-of-staff=10_18,no-support@num-of-passengers=400$num-of-staff=10,,38196769,30,0,400,10,500,0.05,1,2000,8,False,8967,439.0,5.66,[],[],0,True
109,no-support@num-of-passengers=400$num-of-staff=10_19,no-support@num-of-passengers=400$num-of-staff=10,,478676962,30,0,400,10,500,0.05,1,2000,8,False,8967,315.0,6.18,[],[],0,True
110,no-support@num-of-passengers=400$num-of-staff=10_20,no-support@num-of-passengers=400$num-of-staff=10,,-809200056,30,0,400,10,500,0.05,1,2000,8,False,8967,245.0,5.21,[],[],0,True
111,no-support@num-of-passengers=400$num-of-staff=10_21,no-support@num-of-passengers=400$num-of-staff=10,,-552940440,30,0,400,10,500,0.05,1,2000,8,False,8967,255.0,5.45,[],[],0,True
112,no-support@num-of-passengers=400$num-of-staff=10_22,no-support@num-of-passengers=400$num-of-staff=10,,-960060870,30,0,400,10,500,0.05,1,2000,8,False,8967,278.0,5.85,[],[],0,True
113,no-support@num-of-passengers=400$num-of-staff=10_23,no-support@num-of-passengers=400$num-of-staff=10,,157337563,30,0,400,10,500,0.05,1,2000,8,False,8967,318.0,6.24,[],[],0,True
114,no-support@num-of-passengers=400$num-of-staff=10_24,no-support@num-of-passengers=400$num-of-staff=10,,-1289318606,30,0,400,10,500,0.05,1,2000,8,False,8967,268.0,6.64,[],[],0,True
115,no-support@num-of-passengers=400$num-of-staff=10_25,no-support@num-of-passengers=400$num-of-staff=10,,2135858950,30,0,400,10,500,0.05,1,2000,8,False,8967,311.0,5.3,[],[],0,True
116,no-support@num-of-passengers=400$num-of-staff=10_26,no-support@num-of-passengers=400$num-of-staff=10,,-631686426,30,0,400,10,500,0.05,1,2000,8,False,8967,335.0,6.84,[],[],0,True
117,no-support@num-of-passengers=400$num-of-staff=10_27,no-support@num-of-passengers=400$num-of-staff=10,,-344006783,30,0,400,10,500,0.05,1,2000,8,False,8967,507.0,8.29,[],[],0,True
118,no-support@num-of-passengers=400$num-of-staff=10_28,no-support@num-of-passengers=400$num-of-staff=10,,-1823242460,30,0,400,10,500,0.05,1,2000,8,False,8967,263.0,5.4,[],[],0,True
119,no-support@num-of-passengers=400$num-of-staff=10_29,no-support@num-of-passengers=400$num-of-staff=10,,1617739310,30,0,400,10,500,0.05,1,2000,8,False,8967,260.0,6.33,[],[],0,True
120,no-support@num-of-passengers=800$num-of-staff=0_0,no-support@num-of-passengers=800$num-of-staff=0,,-1207807381,30,0,800,0,500,0.05,1,2000,8,False,8967,525.0,17.19,[],[],0,True
121,no-support@num-of-passengers=800$num-of-staff=0_1,no-support@num-of-passengers=800$num-of-staff=0,,-792368376,30,0,800,0,500,0.05,1,2000,8,False,8967,479.0,17.39,[],[],0,True
122,no-support@num-of-passengers=800$num-of-staff=0_2,no-support@num-of-passengers=800$num-of-staff=0,,-20676663,30,0,800,0,500,0.05,1,2000,8,False,8967,517.0,18.8,[],[],0,True
123,no-support@num-of-passengers=800$num-of-staff=0_3,no-support@num-of-passengers=800$num-of-staff=0,,-66166063,30,0,800,0,500,0.05,1,2000,8,False,8967,534.0,17.14,[],[],0,True
124,no-support@num-of-passengers=800$num-of-staff=0_4,no-support@num-of-passengers=800$num-of-staff=0,,429628137,30,0,800,0,500,0.05,1,2000,8,False,8967,358.0,14.14,[],[],0,True
125,no-support@num-of-passengers=800$num-of-staff=0_5,no-support@num-of-passengers=800$num-of-staff=0,,-799265193,30,0,800,0,500,0.05,1,2000,8,False,8967,529.0,18.42,[],[],0,True
126,no-support@num-of-passengers=800$num-of-staff=0_6,no-support@num-of-passengers=800$num-of-staff=0,,1783571257,30,0,800,0,500,0.05,1,2000,8,False,8967,315.0,14.54,[],[],0,True
127,no-support@num-of-passengers=800$num-of-staff=0_7,no-support@num-of-passengers=800$num-of-staff=0,,-1506790944,30,0,800,0,500,0.05,1,2000,8,False,8967,516.0,16.02,[],[],0,True
128,no-support@num-of-passengers=800$num-of-staff=0_8,no-support@num-of-passengers=800$num-of-staff=0,,-809848072,30,0,800,0,500,0.05,1,2000,8,False,8967,519.0,20.67,[],[],0,True
129,no-support@num-of-passengers=800$num-of-staff=0_9,no-support@num-of-passengers=800$num-of-staff=0,,-614455004,30,0,800,0,500,0.05,1,2000,8,False,8967,532.0,19.64,[],[],0,True
130,no-support@num-of-passengers=800$num-of-staff=0_10,no-support@num-of-passengers=800$num-of-staff=0,,1828517127,30,0,800,0,500,0.05,1,2000,8,False,8967,526.0,18.49,[],[],0,True
131,no-support@num-of-passengers=800$num-of-staff=0_11,no-support@num-of-passengers=800$num-of-staff=0,,1656258876,30,0,800,0,500,0.05,1,2000,8,False,8967,543.0,17.27,[],[],0,True
132,no-support@num-of-passengers=800$num-of-staff=0_12,no-support@num-of-passengers=800$num-of-staff=0,,1398172709,30,0,800,0,500,0.05,1,2000,8,False,8967,530.0,14.5,[],[],0,True
133,no-support@num-of-passengers=800$num-of-staff=0_13,no-support@num-of-passengers=800$num-of-staff=0,,-1714437294,30,0,800,0,500,0.05,1,2000,8,False,8967,533.0,18.34,[],[],0,True
134,no-support@num-of-passengers=800$num-of-staff=0_14,no-support@num-of-passengers=800$num-of-staff=0,,-1413363835,30,0,800,0,500,0.05,1,2000,8,False,8967,370.0,16.62,[],[],0,True
135,no-support@num-of-passengers=800$num-of-staff=0_15,no-support@num-of-passengers=800$num-of-staff=0,,1153484291,30,0,800,0,500,0.05,1,2000,8,False,8967,524.0,16.56,[],[],0,True
136,no-support@num-of-passengers=800$num-of-staff=0_16,no-support@num-of-passengers=800$num-of-staff=0,,-1029802839,30,0,800,0,500,0.05,1,2000,8,False,8967,268.0,17.81,[],[],0,True
137,no-support@num-of-passengers=800$num-of-staff=0_17,no-support@num-of-passengers=800$num-of-staff=0,,-1944440313,30,0,800,0,500,0.05,1,2000,8,False,8967,373.0,14.08,[],[],0,True
138,no-support@num-of-passengers=800$num-of-staff=0_18,no-support@num-of-passengers=800$num-of-staff=0,,38196769,30,0,800,0,500,0.05,1,2000,8,False,8967,518.0,15.79,[],[],0,True
139,no-support@num-of-passengers=800$num-of-staff=0_19,no-support@num-of-passengers=800$num-of-staff=0,,478676962,30,0,800,0,500,0.05,1,2000,8,False,8967,315.0,14.63,[],[],0,True
140,no-support@num-of-passengers=800$num-of-staff=0_20,no-support@num-of-passengers=800$num-of-staff=0,,-809200056,30,0,800,0,500,0.05,1,2000,8,False,8967,1034.0,65.8,[],[],0,True
